"Name","RA9-WAR","BIP-Wins","LOB-Wins","FDP-Wins","RAR","WAR","Dollars","playerid"
"Rube Waddell","4.0","1.0","-0.9","0.2","40.6","3.9","","1013467"
"Jim Gardner","3.0","0.2","-1.0","-0.8","44.9","3.8","","1004527"
"Elmer Ponder","3.4","1.4","-1.7","-0.4","33.6","3.8","","1010431"
"Mike Lynch","5.2","0.2","1.3","1.5","33.9","3.8","","1007867"
"Jim Bunning","1.4","-1.7","-0.5","-2.2","31.1","3.7","","1001653"
"Patsy Flaherty","7.2","1.5","2.2","3.6","32.8","3.6","","1004129"
"Chad Kuhl","3.5","-0.7","0.6","-0.1","35.4","3.6","$28.7","14975"
"Charlie Case","6.1","1.2","1.3","2.5","31.9","3.6","","1002032"
"Marty O'Toole","6.0","0.9","1.6","2.5","35.5","3.6","","1009898"
"Dick Littlefield","0.8","-1.0","-1.7","-2.7","34.1","3.5","","1007661"
"Lee Tunnell","2.8","-0.4","-0.3","-0.7","32.1","3.5","","1013218"
"Josh Fogg","3.4","0.0","-0.1","0.0","36.1","3.5","$14.7","989"
"Tom Gorzelanny","4.0","0.2","0.4","0.6","34.8","3.5","$18.2","6244"
"Paul LaPalme","-0.7","-2.7","-1.4","-4.1","34.2","3.4","","1007335"
"Johnny Lanning","4.4","0.6","0.5","1.0","31.7","3.4","","1007328"
"Billy Rhines","2.1","-0.3","-1.0","-1.3","35.7","3.4","","1010880"
"Hank Gornicki","0.8","-0.4","-2.2","-2.6","29.2","3.3","","1004889"
"Woodie Fryman","0.9","-1.1","-1.3","-2.4","29.0","3.3","","1004381"
"Adonis Terry","6.7","2.9","0.6","3.5","37.4","3.2","","1012926"
"Wally Hebert","2.7","-0.5","0.2","-0.3","25.9","3.0","","1005570"
"Bill Harris","3.2","0.8","-0.7","0.2","29.5","3.0","","1005396"
"Jesse Petty","2.2","0.5","-1.3","-0.7","31.4","2.9","","1010257"
"Vic Lombardi","3.7","-0.5","1.4","0.9","28.1","2.9","","1007722"
"Ed Brandt","4.8","0.8","1.2","2.0","28.6","2.9","","1001348"
"Bob Steele","1.7","0.4","-1.5","-1.1","22.8","2.8","","1012450"
"Max Surkont","0.3","-1.2","-1.3","-2.5","27.9","2.8","","1012729"
"Jeff Locke","1.2","0.0","-1.6","-1.6","26.2","2.8","$21.3","2929"
"Fred Fussell","2.3","-0.6","0.1","-0.5","27.3","2.7","","1004412"
"Doc Medich","1.6","-1.1","0.1","-1.1","23.9","2.7","","1008714"
"Elmer Steele","3.6","1.1","-0.1","1.0","25.7","2.7","","1012451"
"Bob Chesnes","2.3","0.7","-1.1","-0.3","26.2","2.6","","1002180"
"Jeff Suppan","3.4","0.1","0.6","0.8","25.6","2.6","$11.2","633"
"Bill Hart","3.1","0.6","-0.1","0.6","33.7","2.6","","1005438"
"Danny Darwin","3.2","0.7","0.0","0.7","25.1","2.6","","1002996"
"Vinegar Bend Mizell","3.4","0.2","0.6","0.8","22.8","2.6","","1009015"
"Chick Robitaille","3.1","0.1","0.5","0.6","22.0","2.5","","1011080"
"John Tudor","4.4","1.2","0.7","1.9","22.7","2.5","","1013215"
"Howie Pollet","1.3","-1.5","0.3","-1.2","23.1","2.5","","1010423"
"Erskine Mayer","1.7","-0.3","-0.4","-0.7","20.7","2.5","","1008297"
"Jim Hughey","0.8","-0.6","-1.1","-1.6","30.3","2.5","","1006155"
"Ross Ohlendorf","2.8","0.3","0.0","0.3","24.1","2.5","$14.7","8268"
"Charlie Hastings","1.3","-0.2","-1.0","-1.2","29.0","2.4","","1005483"
"Fleury Sullivan","-2.0","-2.6","-1.9","-4.5","28.6","2.4","","1012690"
"Luke Hamlin","0.2","-1.2","-1.0","-2.2","20.8","2.4","","1005280"
"Elmer Jacobs","1.8","-0.5","-0.1","-0.6","19.2","2.3","","1006320"
"Dick Hall","1.5","-0.1","-0.7","-0.8","22.1","2.3","","1005241"
"Johnny Miljus","2.2","0.1","-0.1","-0.1","22.7","2.3","","1008866"
"Erv Kantlehner","2.5","1.2","-1.0","0.2","19.4","2.3","","1006694"
"Jim McCormick","2.3","-1.0","1.1","0.1","29.2","2.2","","1008416"
"George Witt","3.0","-0.2","1.0","0.8","19.3","2.2","","1014172"
"Bob Barr","-1.1","-2.5","-0.7","-3.2","25.8","2.2","","1000588"
"Steven Brault","2.3","0.3","-0.1","0.2","22.1","2.2","$17.3","15291"
"Jeff D'Amico","0.8","-0.6","-0.7","-1.3","21.7","2.1","$9.2","871"
"Ken Gables","1.6","0.2","-0.7","-0.6","19.8","2.1","","1004417"
"Jimmy Zinn","1.4","-1.4","0.7","-0.7","20.6","2.1","","1014452"
"Mark Redman","0.9","-0.3","-0.9","-1.2","20.8","2.1","$9.8","491"
"Hal Smith","2.1","0.4","-0.4","0.0","19.4","2.1","","1012154"
"Al Gerheauser","1.3","-1.8","1.0","-0.8","19.1","2.0","","1004632"
"J.A. Happ","2.5","0.0","0.5","0.6","17.2","2.0","$16.0","7410"
"Don Schwall","2.7","0.0","0.7","0.7","17.2","2.0","","1011657"
"Manny Sarmiento","0.6","0.0","-1.3","-1.3","17.1","1.9","","1011450"
"Chris Peters","1.8","0.1","-0.2","-0.1","18.1","1.9","","1010225"
"Ralph Comstock","0.7","-0.6","-0.6","-1.2","14.9","1.9","","1002492"
"Tom Sturdivant","2.6","0.3","0.4","0.7","17.3","1.9","","1012654"
"Vance Worley","1.4","-0.8","0.3","-0.5","16.9","1.9","$14.3","6435"
"Ed Bahr","2.6","0.6","0.2","0.8","17.1","1.8","","1000415"
"Kirby Higbe","3.5","1.8","-0.1","1.7","17.8","1.8","","1005782"
"Mike Dunne","3.4","1.8","-0.2","1.6","17.5","1.8","","1003570"
"Mel Queen","-0.8","-0.7","-1.8","-2.6","17.5","1.7","","1010591"
